timestamp,open,close,high,low,volume,typical_price,typical_price_volume,cumulative_typical_price_volume,cumulative_volume,vwap,return,SMA,EMA,RSI,MarketCap
2021-06-01 00:00:00,36881.53,37287.29,37500.0,36794.25,748062867.64147,37193.84666666667,27823335596083.8,27823335596083.8,748062867.64147,37193.84666666667,1.0110017127814384,,,,27893237083979.105
2021-06-01 01:00:00,37287.3,37780.96,37893.76,37100.0,1063679238.5184,37591.573333333334,39985376097908.59,67808711693992.39,1811742106.15987,37427.35318864907,1.0132393603183925,,,,40186822763294.125
2021-06-01 02:00:00,37780.96,37237.17,37787.94,37233.0,656707199.0502,37419.37,24573569662923.082,92382281356915.47,2468449305.2100697,37425.22933808177,0.9856067712413872,,,,24453917611256.133
2021-06-01 03:00:00,37237.17,36831.99,37296.83,36600.0,949058208.09397,36909.60666666667,35029365164519.914,127411646521435.38,3417507513.3040395,37282.038452127366,0.9891189368042738,,,,34955702429935.02
2021-06-01 04:00:00,36832.0,36713.97,37118.71,36458.48,806124291.45596,36763.72,29636127736285.31,157047774257720.7,4223631804.7599993,37183.111956096436,0.9967954496090357,,,,29596023052785.375
2021-06-01 05:00:00,36713.98,36757.51,36950.0,36552.06,534865417.88658,36753.19,19658010328014.875,176705784585735.56,4758497222.64658,37134.78779492812,1.0011856518960898,,,,19660320946620.145
2021-06-01 06:00:00,36757.5,37311.45,37350.0,36701.0,627017934.36717,37120.816666666666,23275417788355.75,199981202374091.3,5385515157.01375,37133.16118211061,1.0150703937971841,,,,23394948307243.94
2021-06-01 07:00:00,37311.61,36947.38,37430.0,36700.0,900109334.96566,37025.793333333335,33327262213842.637,233308464587933.94,6285624491.97941,37117.78597109014,0.9902381591145489,,,,33256681640523.523
2021-06-01 08:00:00,36947.38,36810.23,37159.95,36616.0,675748158.03774,36862.06,24909469146476.652,258217933734410.6,6961372650.01715,37092.96236766961,0.9962879641262792,,,,24874445119445.56
2021-06-01 09:00:00,36808.05,36155.42,36937.92,35895.0,1545113197.94182,36329.44666666666,56133107518590.12,314351041253000.7,8506485847.95897,36954.277814783585,0.982269367706249,,,,55864216619129.63
2021-06-01 10:00:00,36153.32,36247.72,36350.0,35958.29,831511725.21079,36185.33666666667,30088531719033.26,344439572972033.94,9337997573.16976,36885.80664892107,1.0026111018296522,,,,30140404192157.66
2021-06-01 11:00:00,36247.71,36388.07,36581.0,36080.41,860705049.10987,36349.82666666667,31286479346268.594,375726052318302.5,10198702622.279629,36840.57337817736,1.0038722446190393,,,,31319395576363.387
2021-06-01 12:00:00,36388.06,36588.01,36724.63,36260.91,649564999.35671,36524.51666666667,23725047645087.477,399451099963390.0,10848267621.63634,36821.64875493156,1.0054949343273591,,,,23766290692113.297
2021-06-01 13:00:00,36588.0,36128.04,36596.91,36100.0,822004408.49475,36274.98333333334,29818196218073.586,429269296181463.56,11670272030.131088,36783.14396383798,0.9874286651361103,,,34.63014018006584,29697408150274.668
2021-06-01 14:00:00,36128.05,37014.46,37462.79,35500.0,2773630988.69643,36659.083333333336,101678769550538.17,530948065732001.75,14443903018.827518,36759.32087330654,1.0245352295515533,,,51.67502134874587,102664453285864.47
2021-06-01 15:00:00,37014.46,36625.16,37297.32,36485.0,1409154365.92637,36802.49333333334,51860394157642.8,582808459889644.5,15853057384.75389,36763.158408178075,0.9894824887354835,,,46.00190393986307,51610504116751.85
2021-06-01 16:00:00,36625.16,36257.4,36655.92,36019.53,1109990305.76005,36310.950000000004,40304802492937.89,623113262382582.4,16963047690.513939,36733.567796961346,0.9899588151969847,,,41.38023502634102,40245362512064.44
2021-06-01 17:00:00,36257.39,35866.11,36490.15,35737.27,1093465015.87127,36031.176666666666,39398831165677.195,662512093548259.6,18056512706.38521,36691.032444707875,0.9892082689901287,,,37.10840245085457,39218336540390.71
